state,county,date,sex,age,caseState,count
3,3252,42,1,3,0,1
3,3351,42,1,3,0,1
3,3356,42,1,3,0,1
3,3356,42,0,3,0,4
3,3356,42,1,4,0,1
3,3357,42,0,2,0,1
3,3357,42,0,3,0,1
3,3359,42,0,2,0,1
3,3359,42,0,3,0,4
3,3359,42,1,4,0,1
3,3361,42,1,3,0,1
3,3361,42,0,3,0,1
3,3361,42,1,4,0,1
3,3404,42,1,3,0,1
3,3404,42,1,4,0,1
3,3404,42,0,4,0,1
3,3405,42,0,3,0,1
3,3451,42,1,3,0,1
3,3452,42,0,4,0,1
3,3454,42,1,3,0,1
3,3458,42,1,3,0,1
3,3458,42,0,3,0,1
4,4011,42,1,3,0,5
4,4011,42,0,3,0,2
4,4011,42,1,4,0,3
4,4011,42,0,4,0,1
5,5111,42,0,3,0,1
5,5112,42,0,2,0,1
5,5112,42,1,3,0,4
5,5114,42,1,3,0,1
5,5116,42,1,2,0,1
5,5116,42,0,2,0,1
5,5116,42,1,3,0,2
5,5116,42,0,3,0,2
5,5116,42,0,4,0,1
5,5120,42,1,3,0,1
5,5120,42,0,3,0,1
5,5120,42,1,4,0,1
5,5120,42,0,4,0,1
5,5122,42,1,3,0,2
5,5122,42,1,4,0,1
5,5154,42,1,3,0,2
5,5158,42,0,4,0,1
5,5162,42,0,2,0,1
5,5170,42,1,3,0,3
5,5170,42,0,3,0,1
5,5314,42,1,2,0,1
5,5314,42,1,3,0,3
5,5314,42,0,3,0,2
5,5315,42,1,2,0,2
5,5315,42,0,2,0,2
5,5315,42,1,3,0,3
5,5315,42,0,3,0,1
5,5315,42,1,4,0,1
5,5315,42,0,5,0,1
5,5316,42,1,5,0,1
5,5334,42,1,2,0,1
5,5334,42,0,3,0,1
5,5358,42,0,3,0,1
5,5358,42,1,4,0,1
5,5362,42,1,2,0,1
5,5362,42,0,3,0,1
5,5362,42,1,4,0,1
5,5370,42,1,2,0,9
5,5370,42,0,2,0,7
5,5370,42,1,3,0,16
5,5370,42,0,3,0,14
5,5370,42,1,4,0,11
5,5370,42,0,4,0,5
5,5370,42,1,5,0,2
5,5370,42,0,5,0,2
5,5374,42,1,2,0,1
5,5378,42,1,3,0,1
5,5378,42,0,3,0,2
5,5513,42,1,2,0,1
5,5515,42,1,3,0,1
5,5554,42,1,2,0,1
5,5554,42,1,3,0,1
5,5558,42,1,2,0,2
5,5558,42,0,2,0,1
5,5558,42,0,3,0,1
5,5558,42,0,4,0,1
5,5562,42,0,2,0,1
5,5562,42,1,3,0,1
5,5566,42,1,2,0,1
5,5566,42,0,3,0,1
5,5570,42,1,2,0,1
5,5570,42,1,3,0,2
5,5570,42,1,4,0,1
5,5758,42,0,1,0,1
5,5766,42,1,2,0,1
5,5766,42,0,3,0,2
5,5766,42,1,4,0,3
5,5766,42,0,4,0,1
5,5766,42,1,5,0,1
5,5770,42,1,2,0,2
5,5770,42,1,3,0,1
5,5770,42,1,4,0,1
5,5774,42,1,3,0,1
5,5774,42,1,4,0,1
5,5911,42,0,2,0,1
5,5911,42,1,3,0,1
5,5913,42,1,3,0,1
5,5913,42,1,4,0,1
5,5914,42,1,3,0,1
5,5914,42,1,4,0,1
5,5954,42,0,4,0,1
5,5958,42,1,3,0,1
5,5962,42,0,2,0,1
5,5970,42,1,3,0,1
5,5974,42,1,3,0,1
5,5978,42,1,3,0,1
5,5978,42,0,3,0,1
6,6412,42,1,2,0,2
6,6412,42,0,2,0,1
6,6431,42,0,3,0,1
6,6435,42,0,3,0,1
6,6436,42,0,3,0,1
6,6436,42,1,4,0,1
6,6438,42,1,3,0,1
6,6439,42,1,3,0,2
6,6439,42,0,3,0,1
6,6531,42,1,3,0,1
6,6531,42,0,3,0,1
6,6635,42,1,3,0,1
6,6635,42,0,3,0,1
7,7111,42,1,3,0,1
7,7111,42,0,3,0,1
7,7133,42,1,3,0,1
7,7137,42,1,2,0,1
7,7138,42,0,4,0,1
7,7140,42,1,2,0,1
7,7140,42,0,3,0,1
7,7143,42,1,3,0,1
7,7143,42,1,4,0,1
7,7143,42,0,4,0,1
7,7231,42,1,4,0,1
7,7233,42,1,3,0,2
7,7233,42,1,4,0,2
7,7311,42,1,3,0,1
7,7315,42,0,3,0,1
8,8111,42,1,2,0,5
8,8111,42,0,2,0,1
8,8111,42,1,3,0,4
8,8111,42,1,4,0,2
8,8116,42,1,1,0,1
8,8116,42,1,2,0,2
8,8116,42,0,2,0,3
8,8116,42,1,3,0,5
8,8116,42,0,3,0,2
8,8116,42,1,4,0,1
8,8116,42,0,4,0,2
8,8117,42,0,2,0,1
8,8117,42,1,3,0,2
8,8117,42,0,3,0,2
8,8118,42,1,2,0,2
8,8119,42,1,2,0,1
8,8119,42,1,3,0,3
8,8119,42,0,3,0,3
8,8125,42,1,3,0,1
8,8125,42,0,3,0,2
8,8126,42,1,3,0,3
8,8126,42,0,3,0,1
8,8127,42,1,2,0,1
8,8127,42,1,3,0,2
8,8127,42,0,3,0,2
8,8127,42,1,4,0,1
8,8127,42,0,4,0,1
8,8128,42,1,2,0,1
8,8136,42,1,3,0,1
8,8211,42,1,3,0,1
8,8212,42,1,3,0,1
8,8212,42,0,4,0,1
8,8215,42,0,2,0,1
8,8215,42,1,3,0,4
8,8215,42,0,3,0,1
8,8216,42,1,3,0,2
8,8216,42,0,4,0,1
8,8222,42,0,3,0,1
8,8225,42,0,0,0,1
8,8225,42,1,2,0,1
8,8226,42,1,1,0,1
8,8226,42,0,1,0,1
8,8226,42,1,3,0,1
8,8226,42,0,3,0,1
8,8231,42,1,2,0,1
8,8231,42,0,2,0,1
8,8231,42,1,4,0,1
8,8235,42,1,3,0,2
8,8235,42,0,3,0,2
8,8235,42,0,6,0,1
8,8236,42,1,3,0,1
8,8311,42,1,3,0,1
8,8311,42,0,3,0,1
8,8315,42,1,4,0,1
8,8316,42,1,2,0,1
8,8316,42,1,4,0,1
8,8317,42,1,1,0,1
8,8317,42,0,3,0,1
8,8317,42,0,5,0,1
8,8335,42,1,4,0,1
8,8336,42,1,3,0,1
8,8337,42,0,3,0,1
8,8415,42,0,4,0,1
8,8416,42,0,1,0,1
8,8416,42,0,3,0,3
8,8416,42,1,4,0,1
8,8417,42,1,3,0,1
8,8417,42,0,3,0,1
8,8417,42,1,4,0,3
8,8417,42,0,4,0,1
8,8421,42,1,4,0,1
8,8425,42,1,3,0,1
8,8436,42,0,2,0,1
8,8436,42,1,3,0,2
8,8436,42,0,3,0,1
8,8437,42,0,3,0,2
9,9162,42,0,1,0,1
9,9162,42,1,2,0,6
9,9162,42,0,2,0,3
9,9162,42,1,3,0,6
9,9162,42,0,3,0,8
9,9162,42,0,4,0,1
9,9175,42,1,2,0,1
9,9175,42,0,2,0,1
9,9175,42,1,3,0,2
9,9175,42,0,3,0,1
9,9178,42,1,1,0,1
9,9178,42,0,1,0,2
9,9178,42,1,2,0,1
9,9178,42,0,2,0,2
9,9178,42,1,3,0,3
9,9178,42,0,3,0,2
9,9178,42,1,4,0,1
9,9178,42,0,4,0,1
9,9179,42,1,3,0,1
9,9180,42,0,4,0,1
9,9184,42,1,1,0,1
9,9184,42,0,1,0,1
9,9184,42,1,3,0,1
9,9184,42,0,3,0,2
9,9184,42,1,4,0,1
9,9186,42,1,4,0,1
9,9188,42,1,2,0,1
9,9188,42,1,3,0,2
9,9188,42,0,3,0,2
9,9188,42,1,4,0,1
9,9275,42,1,2,0,1
9,9279,42,1,3,0,2
9,9363,42,0,3,0,1
9,9371,42,0,1,0,1
9,9371,42,1,3,0,1
9,9371,42,0,3,0,1
9,9373,42,0,3,0,1
9,9373,42,0,4,0,1
9,9375,42,0,2,0,2
9,9376,42,1,3,0,1
9,9376,42,0,3,0,2
9,9377,42,1,5,0,1
9,9377,42,1,5,1,1
9,9472,42,1,2,0,1
9,9472,42,0,2,0,1
9,9472,42,1,3,0,1
9,9472,42,0,3,0,1
9,9474,42,0,0,0,1
9,9563,42,1,1,0,1
9,9563,42,0,1,0,1
9,9563,42,1,3,0,1
9,9563,42,0,3,0,1
9,9564,42,1,3,0,1
9,9564,42,0,4,0,1
9,9564,42,0,5,0,1
9,9575,42,1,2,0,1
9,9575,42,1,3,0,1
9,9576,42,0,2,0,1
9,9663,42,1,1,0,1
9,9663,42,0,3,0,1
9,9663,42,1,5,0,2
9,9663,42,1,5,1,2
9,9675,42,1,4,0,1
9,9679,42,1,1,0,1
9,9679,42,1,4,0,1
9,9679,42,0,4,0,1
9,9761,42,0,2,0,1
9,9761,42,1,3,0,1
9,9771,42,1,3,0,1
9,9776,42,0,2,0,1
9,9779,42,1,3,0,1
10,10043,42,1,3,0,1
10,10044,42,0,3,0,1
11,11001,42,1,2,0,1
11,11001,42,0,3,0,1
11,11002,42,1,2,0,1
11,11002,42,0,2,0,2
11,11002,42,1,3,0,1
11,11003,42,0,2,0,1
11,11003,42,1,3,0,1
11,11003,42,0,3,0,1
11,11004,42,1,2,0,1
11,11004,42,0,2,0,2
11,11004,42,1,3,0,1
11,11004,42,0,3,0,2
11,11005,42,1,2,0,1
11,11005,42,0,3,0,1
11,11006,42,1,2,0,1
11,11006,42,0,2,0,1
11,11006,42,0,3,0,2
11,11007,42,1,2,0,2
11,11007,42,0,2,0,2
11,11007,42,1,3,0,1
11,11008,42,0,3,0,1
11,11009,42,1,2,0,1
11,11009,42,0,2,0,1
11,11009,42,0,3,0,1
11,11010,42,0,4,0,1
11,11011,42,1,2,0,2
12,12060,42,1,3,0,1
12,12060,42,0,4,0,1
12,12062,42,1,3,0,2
12,12064,42,1,2,0,1
12,12064,42,0,2,0,1
12,12064,42,1,3,0,1
12,12066,42,1,4,0,1
12,12067,42,0,3,0,1
12,12069,42,1,3,0,1
12,12069,42,0,3,0,1
13,13003,42,1,3,0,1
14,14511,42,1,2,0,1
14,14511,42,0,2,0,1
14,14511,42,0,3,0,1
14,14612,42,1,2,0,1
14,14625,42,1,3,0,3
14,14625,42,0,3,0,1
14,14625,42,1,4,0,1
14,14626,42,1,2,0,1
14,14626,42,0,2,0,2
14,14626,42,1,3,0,2
14,14627,42,0,1,0,1
14,14627,42,0,3,0,1
14,14628,42,1,4,0,1
14,14713,42,1,2,0,1
14,14713,42,0,3,0,1
14,14729,42,1,2,0,1
15,15002,42,1,2,0,1
15,15002,42,1,3,0,1
15,15003,42,1,4,0,1
15,15084,42,0,4,0,1
15,15088,42,0,4,0,1
15,15089,42,1,3,0,1
16,16051,42,1,3,0,1
16,16055,42,0,3,0,1
16,16056,42,0,4,0,1
16,16065,42,1,3,0,2
16,16070,42,1,3,0,1
16,16074,42,1,2,0,1
16,16075,42,1,2,0,1
16,16075,42,0,3,0,1
1,1002,43,1,2,0,2
1,1002,43,1,3,0,1
1,1002,43,0,3,0,1
1,1003,43,1,2,0,1
1,1003,43,1,3,0,1
1,1003,43,0,3,0,2
1,1003,43,1,4,0,1
1,1053,43,1,2,0,1
1,1053,43,0,2,0,1
1,1056,43,1,2,0,1
1,1056,43,1,3,0,1
1,1056,43,1,4,0,2
1,1056,43,0,4,0,1
1,1058,43,1,3,0,1
1,1058,43,0,3,0,1
1,1059,43,1,3,0,1
2,2000,43,1,1,0,1
2,2000,43,0,1,0,1
2,2000,43,1,2,0,5
2,2000,43,0,2,0,8
2,2000,43,1,3,0,9
2,2000,43,0,3,0,3
2,2000,43,1,4,0,1
2,2000,43,0,4,0,1
3,3101,43,1,3,0,1
3,3102,43,0,3,0,1
3,3151,43,1,3,0,1
3,3151,43,1,4,0,1
3,3155,43,1,2,0,2
3,3155,43,0,4,0,1
3,3241,43,1,2,0,2
3,3241,43,0,2,0,1
3,3241,43,1,3,0,1
3,3241,43,0,3,0,2
3,3251,43,1,2,0,1
3,3251,43,0,2,0,1
3,3251,43,1,3,0,4
3,3251,43,0,3,0,3
3,3251,43,1,4,0,1
3,3255,43,0,2,0,2
3,3256,43,1,3,0,2
3,3351,43,0,4,0,1
3,3352,43,1,3,0,1
3,3355,43,1,3,0,1
3,3356,43,0,3,0,2
3,3356,43,1,4,0,1
3,3356,43,0,4,0,1
3,3359,43,1,3,0,2
3,3359,43,0,3,0,1
3,3360,43,1,3,0,1
3,3361,43,0,3,0,1
3,3361,43,1,4,0,1
3,3401,43,1,3,0,2
3,3401,43,0,3,0,2
3,3402,43,1,3,0,1
3,3402,43,0,3,0,1
3,3402,43,0,5,0,1
3,3403,43,1,3,0,1
3,3452,43,1,3,0,1
3,3452,43,0,5,0,1
3,3453,43,0,2,0,1
3,3454,43,1,3,0,1
3,3458,43,0,3,0,1
3,3460,43,1,2,0,2
3,3462,43,0,2,0,1
4,4011,43,0,1,0,1
4,4011,43,1,2,0,1
4,4011,43,1,3,0,3
4,4011,43,0,3,0,2
4,4011,43,1,4,0,2
4,4011,43,0,4,0,2
5,5111,43,1,5,0,1
5,5111,43,1,5,1,1
5,5112,43,1,3,0,1
5,5114,43,0,2,0,1
5,5114,43,1,3,0,3
5,5114,43,0,3,0,3
5,5117,43,1,2,0,2
5,5117,43,0,2,0,2
5,5119,43,1,3,0,1
5,5119,43,0,3,0,1
5,5120,43,0,2,0,1
5,5124,43,1,3,0,1
5,5154,43,1,3,0,1
5,5154,43,0,3,0,1
5,5158,43,1,2,0,1
5,5158,43,1,3,0,1
5,5158,43,0,3,0,1
5,5158,43,1,4,0,1
5,5162,43,1,3,0,1
5,5162,43,0,3,0,2
5,5162,43,1,4,0,1
5,5166,43,0,2,0,2
5,5166,43,0,3,0,1
5,5166,43,1,4,0,1
5,5170,43,1,3,0,1
5,5170,43,0,3,0,1
5,5170,43,1,4,0,1
5,5314,43,1,2,0,1
5,5314,43,0,2,0,1
5,5314,43,1,3,0,2
5,5314,43,0,3,0,1
5,5315,43,1,2,0,1
5,5315,43,0,2,0,1
5,5315,43,1,3,0,3
5,5315,43,0,3,0,3
5,5334,43,1,2,0,2
5,5334,43,0,2,0,1
5,5334,43,1,3,0,3
5,5334,43,1,4,0,1
5,5358,43,1,2,0,1
5,5358,43,1,3,0,1
5,5362,43,1,5,0,1
5,5366,43,0,3,0,1
5,5370,43,1,1,0,2
5,5370,43,1,2,0,9
5,5370,43,0,2,0,5
5,5370,43,1,3,0,17
5,5370,43,0,3,0,16
5,5370,43,1,4,0,13
5,5370,43,0,4,0,2
5,5370,43,0,5,0,1
5,5374,43,0,2,0,1
5,5374,43,1,3,0,4
5,5378,43,0,0,0,1
5,5378,43,0,3,0,1
5,5378,43,0,4,0,2
5,5382,43,1,2,0,1
5,5382,43,0,2,0,2
5,5382,43,0,3,0,2
5,5512,43,1,3,0,1
5,5512,43,0,4,0,1
5,5515,43,0,2,0,1
5,5515,43,1,3,0,1
5,5554,43,0,3,0,1
5,5554,43,1,4,0,1
5,5554,43,0,4,0,1
5,5558,43,1,3,0,1
5,5558,43,0,3,0,1
5,5562,43,1,3,0,4
5,5562,43,0,4,0,1
5,5570,43,0,2,0,1
5,5570,43,1,3,0,1
5,5754,43,1,2,0,4
5,5754,43,1,3,0,2
5,5758,43,1,3,0,1
5,5758,43,0,3,0,1
5,5766,43,1,2,0,1
5,5766,43,0,3,0,1
5,5766,43,1,4,0,1
5,5766,43,0,4,0,1
5,5766,43,0,5,0,1
5,5770,43,1,2,0,1
5,5774,43,1,3,0,1
5,5774,43,0,3,0,1
5,5774,43,0,4,0,1
5,5911,43,1,2,0,1
5,5911,43,0,3,0,3
5,5913,43,1,2,0,1
5,5913,43,0,2,0,1
5,5916,43,1,3,0,1
5,5916,43,0,3,0,1
5,5954,43,0,2,0,1
5,5954,43,0,4,0,1
5,5958,43,1,3,0,2
5,5958,43,1,4,0,1
5,5958,43,0,4,0,2
5,5962,43,1,3,0,3
5,5962,43,0,3,0,1
5,5966,43,0,3,0,1
5,5974,43,1,4,0,2
5,5978,43,1,1,0,1
5,5978,43,1,4,0,1
5,5978,43,0,4,0,2
6,6412,43,1,2,0,1
6,6412,43,0,3,0,1
6,6412,43,0,4,0,1
6,6414,43,1,1,0,1
6,6414,43,1,3,0,1
6,6414,43,1,4,0,2
6,6431,43,1,3,0,1
6,6435,43,1,3,0,2
6,6435,43,0,3,0,4
6,6435,43,1,4,0,1
6,6436,43,0,3,0,1
6,6438,43,1,2,0,1
6,6439,43,0,2,0,1
6,6439,43,1,3,0,1
6,6439,43,0,3,0,2
6,6439,43,1,4,0,1
6,6439,43,0,4,0,1
6,6440,43,0,2,0,1
6,6534,43,1,3,0,1
6,6535,43,1,3,0,1
6,6611,43,0,2,0,2
6,6611,43,1,3,0,1
6,6631,43,0,2,0,1
6,6631,43,1,3,0,2
6,6631,43,0,3,0,1
6,6631,43,1,4,0,1
6,6633,43,1,2,0,1
6,6633,43,1,3,0,1
7,7111,43,1,3,0,1
7,7133,43,0,2,0,1
7,7133,43,1,3,0,4
7,7133,43,0,3,0,2
7,7138,43,1,4,0,1
7,7140,43,1,4,0,1
7,7141,43,1,3,0,2
7,7141,43,0,3,0,1
7,7141,43,1,4,0,1
7,7143,43,1,3,0,1
7,7231,43,1,2,0,3
7,7312,43,0,3,0,1
7,7314,43,1,2,0,1
7,7315,43,1,4,0,1
7,7316,43,1,3,0,1
7,7332,43,1,3,0,1
7,7332,43,0,3,0,1
7,7334,43,1,4,0,1
7,7335,43,0,2,0,2
7,7335,43,0,3,0,1
7,7339,43,1,2,0,1
7,7339,43,1,3,0,1
8,8111,43,1,2,0,2
8,8111,43,1,3,0,2
8,8111,43,0,3,0,2
8,8115,43,1,3,0,1
8,8115,43,0,3,0,1
8,8116,43,1,2,0,2
8,8116,43,0,2,0,3
8,8116,43,1,3,0,3
8,8116,43,0,3,0,3
8,8116,43,0,4,0,2
8,8117,43,0,1,0,1
8,8117,43,1,2,0,1
8,8117,43,1,3,0,2
8,8117,43,0,3,0,2
8,8117,43,0,4,0,1
8,8118,43,0,2,0,2
8,8118,43,1,3,0,3
8,8118,43,0,3,0,3
8,8119,43,0,2,0,3
8,8119,43,1,3,0,1
8,8119,43,1,4,0,1
8,8119,43,1,4,1,1
8,8119,43,1,4,0,3
8,8119,43,0,4,0,2
8,8125,43,1,2,0,1
8,8125,43,0,3,0,2
8,8125,43,0,5,0,1
8,8126,43,1,3,0,1
8,8126,43,0,3,0,1
8,8126,43,0,4,0,1
8,8127,43,0,2,0,1
8,8127,43,1,3,0,2
8,8127,43,0,3,0,2
8,8128,43,1,2,0,2
8,8128,43,1,3,0,1
8,8128,43,0,3,0,1
8,8136,43,1,2,0,1
8,8136,43,1,3,0,3
8,8211,43,1,3,0,1
8,8212,43,1,3,0,1
8,8215,43,1,3,0,2
8,8215,43,0,3,0,1
8,8216,43,0,2,0,1
8,8216,43,0,3,0,1
8,8216,43,0,4,0,2
8,8221,43,0,3,0,1
8,8222,43,1,1,0,1
8,8222,43,0,3,0,1
8,8222,43,1,4,0,1
8,8225,43,1,0,0,1
8,8225,43,0,3,0,1
8,8226,43,1,1,0,1
8,8226,43,0,1,0,1
8,8226,43,1,3,0,2
8,8226,43,0,3,0,2
8,8226,43,1,4,0,3
8,8226,43,0,4,0,2
8,8235,43,1,3,0,1
8,8235,43,1,4,0,1
8,8235,43,1,4,1,1
8,8235,43,0,4,0,1
8,8235,43,0,6,0,1
8,8311,43,1,2,0,3
8,8311,43,0,2,0,2
8,8311,43,0,3,0,1
8,8315,43,1,3,0,2
8,8315,43,0,3,0,1
8,8315,43,1,4,0,2
8,8316,43,1,5,0,1
8,8316,43,1,5,1,1
8,8326,43,1,3,0,1
8,8335,43,1,2,0,2
8,8335,43,0,3,0,1
8,8335,43,1,4,0,2
8,8336,43,1,3,0,1
8,8337,43,0,2,0,1
8,8337,43,1,5,0,1
8,8337,43,1,5,1,1
8,8415,43,1,3,0,1
8,8415,43,0,3,0,1
8,8415,43,1,4,0,1
8,8415,43,0,4,0,1
8,8416,43,1,1,0,1
8,8416,43,1,2,0,2
8,8416,43,0,2,0,1
8,8416,43,1,3,0,2
8,8416,43,0,3,0,2
8,8417,43,0,3,0,1
8,8421,43,1,3,0,1
8,8425,43,1,3,0,1
8,8425,43,0,3,0,1
8,8426,43,1,3,0,1
8,8435,43,1,3,0,2
8,8435,43,0,3,0,1
8,8436,43,1,2,0,1
8,8436,43,0,2,0,1
8,8436,43,1,3,0,2
8,8436,43,0,3,0,2
8,8436,43,1,4,0,1
8,8436,43,0,4,0,1
8,8437,43,0,3,0,1
9,9162,43,1,0,0,1
9,9162,43,1,1,0,1
9,9162,43,0,1,0,2
9,9162,43,1,2,0,1
9,9162,43,0,2,0,3
9,9162,43,1,3,0,5
9,9162,43,0,3,0,4
9,9162,43,1,4,0,3
9,9162,43,0,4,0,1
9,9163,43,0,2,0,1
9,9173,43,1,3,0,2
9,9174,43,0,2,0,2
9,9174,43,0,5,0,1
9,9177,43,1,1,0,1
9,9177,43,0,1,0,1
9,9177,43,1,2,0,1
9,9177,43,0,3,0,1
9,9179,43,1,2,0,1
9,9181,43,0,2,0,1
9,9184,43,0,1,0,1
9,9184,43,0,2,0,1
9,9184,43,0,3,0,1
9,9186,43,1,3,0,2
9,9186,43,1,4,0,1
9,9187,43,0,2,0,1
9,9187,43,0,3,0,1
9,9188,43,0,2,0,1
9,9188,43,1,3,0,1
9,9188,43,0,3,0,1
9,9188,43,1,4,0,1
9,9189,43,0,2,0,1
9,9189,43,1,4,0,1
9,9190,43,1,1,0,1
9,9190,43,0,3,0,1
9,9190,43,1,4,0,2
9,9190,43,0,4,0,1
9,9263,43,0,3,0,1
9,9271,43,0,3,0,1
9,9275,43,1,3,0,1
9,9277,43,0,4,0,1
9,9279,43,1,3,0,2
9,9362,43,1,4,0,1
9,9363,43,1,2,0,1
9,9363,43,0,2,0,1
9,9371,43,1,3,0,1
9,9372,43,1,4,0,1
9,9376,43,0,2,0,1
9,9376,43,1,3,0,1
9,9377,43,1,3,0,1
9,9377,43,0,3,0,1
9,9471,43,1,4,0,1
9,9474,43,0,4,0,1
9,9475,43,1,4,0,1
9,9562,43,0,2,0,1
9,9562,43,0,3,0,1
9,9564,43,1,3,0,1
9,9572,43,1,1,0,1
9,9572,43,0,1,0,1
9,9572,43,1,3,0,1
9,9573,43,0,3,0,1
9,9577,43,0,3,0,1
9,9661,43,1,1,0,2
9,9661,43,1,3,0,1
9,9663,43,1,2,0,1
9,9671,43,0,3,0,1
9,9672,43,1,3,0,1
9,9672,43,1,4,0,1
9,9674,43,0,2,0,1
9,9678,43,1,1,0,1
9,9678,43,0,3,0,1
9,9761,43,0,2,0,1
9,9762,43,1,3,0,1
9,9772,43,0,1,0,1
9,9772,43,0,2,0,1
9,9772,43,1,3,0,6
9,9772,43,0,3,0,4
9,9772,43,1,4,0,4
9,9775,43,1,3,0,1
9,9777,43,0,2,0,1
9,9777,43,1,3,0,1
9,9778,43,1,3,0,2
9,9778,43,1,4,0,1
10,10041,43,1,2,0,1
10,10041,43,1,3,0,5
10,10041,43,1,4,0,1
10,10044,43,0,2,0,1
10,10044,43,0,3,0,1
10,10045,43,1,3,0,1
11,11001,43,1,0,0,1
11,11001,43,1,2,0,2
11,11001,43,0,2,0,2
11,11001,43,1,3,0,3
11,11001,43,0,3,0,1
11,11002,43,1,2,0,1
11,11002,43,1,3,0,1
11,11003,43,0,2,0,2
11,11003,43,1,3,0,4
11,11004,43,1,2,0,5
11,11004,43,0,2,0,2
11,11004,43,1,3,0,1
11,11004,43,1,4,0,1
11,11005,43,0,2,0,1
11,11006,43,1,1,0,1
11,11006,43,1,2,0,1
11,11006,43,0,2,0,1
11,11006,43,0,3,0,3
11,11006,43,1,4,0,2
11,11007,43,1,2,0,1
11,11008,43,1,0,0,1
11,11008,43,1,2,0,1
11,11008,43,1,3,0,1
11,11008,43,1,4,0,1
11,11011,43,0,3,0,1
11,11012,43,0,0,0,1
11,11012,43,1,3,0,1
12,12052,43,1,2,0,2
12,12052,43,0,4,0,1
12,12060,43,1,3,0,1
12,12060,43,0,3,0,1
12,12064,43,0,3,0,1
12,12067,43,0,2,0,1
12,12071,43,1,3,0,1
13,13003,43,1,3,0,1
13,13004,43,1,3,0,1
13,13071,43,1,3,0,1
13,13071,43,0,3,0,1
13,13072,43,1,1,0,1
13,13072,43,1,3,0,1
13,13072,43,0,3,0,1
13,13073,43,0,3,0,1
14,14612,43,0,2,0,2
14,14612,43,1,3,0,1
14,14625,43,1,4,0,1
14,14627,43,1,3,0,1
14,14627,43,0,3,0,1
14,14628,43,0,3,0,1
14,14628,43,0,4,0,1
14,14713,43,1,2,0,1
14,14713,43,0,2,0,1
14,14729,43,1,3,0,1
14,14729,43,0,3,0,1
14,14729,43,1,4,0,1
14,14729,43,0,4,0,1
15,15002,43,1,4,0,2
15,15002,43,0,4,0,1
15,15003,43,1,2,0,1
15,15003,43,0,2,0,1
15,15003,43,1,3,0,1
15,15082,43,1,2,0,1
15,15083,43,1,3,0,2
15,15087,43,1,3,0,1
15,15089,43,0,3,0,1
15,15089,43,1,4,0,2
15,15089,43,0,4,0,2
16,16052,43,0,3,0,1
1,1002,44,0,2,0,1
1,1002,44,1,3,0,1
1,1002,44,0,3,0,2
1,1003,44,0,3,0,1
1,1053,44,1,3,0,1
1,1053,44,1,3,1,1
1,1054,44,1,3,0,1
1,1056,44,0,2,0,1
1,1056,44,1,3,0,1
1,1058,44,1,4,0,1
1,1058,44,0,4,0,2
1,1059,44,1,3,0,2
1,1060,44,1,3,0,1
1,1060,44,0,4,0,1
1,1062,44,1,2,0,1
1,1062,44,1,3,0,1
2,2000,44,1,1,0,4
2,2000,44,1,2,0,6
2,2000,44,0,2,0,3
2,2000,44,1,3,0,1
2,2000,44,1,3,1,1
2,2000,44,1,3,0,15
2,2000,44,0,3,0,12
2,2000,44,1,4,0,1
3,3151,44,1,3,0,1
3,3151,44,1,4,0,1
3,3151,44,0,4,0,1
3,3155,44,1,2,0,1
3,3159,44,1,3,0,2
3,3159,44,0,3,0,2
3,3241,44,1,2,0,3
3,3241,44,0,2,0,3
3,3241,44,1,3,0,8
3,3241,44,0,3,0,3
3,3241,44,1,4,0,7
3,3251,44,1,3,0,1
3,3251,44,0,3,0,3
3,3251,44,0,4,0,1
3,3252,44,0,3,0,1
3,3254,44,1,3,0,1
3,3254,44,0,3,0,1
3,3254,44,1,4,0,1
3,3254,44,0,4,0,1
3,3257,44,1,3,0,1
3,3257,44,0,3,0,1
3,3353,44,1,2,0,2
3,3353,44,1,3,0,4
3,3353,44,0,3,0,2
3,3359,44,0,3,0,1
3,3361,44,0,3,0,1
3,3403,44,1,1,0,1
3,3403,44,1,3,0,1
3,3403,44,0,3,0,2
3,3403,44,1,4,0,1
3,3404,44,1,2,0,1
3,3404,44,1,3,0,1
3,3404,44,0,4,0,1
3,3451,44,0,3,0,2
3,3453,44,0,2,0,1
3,3454,44,1,4,0,1
3,3456,44,1,2,0,1
3,3456,44,1,3,0,1
4,4011,44,1,2,0,2
4,4011,44,1,3,0,1
4,4011,44,0,3,0,3
4,4012,44,1,3,0,1
5,5112,44,0,2,0,1
5,5113,44,1,2,0,4
5,5113,44,1,3,0,1
5,5113,44,0,3,0,1
5,5114,44,0,3,0,2
5,5114,44,0,4,0,1
5,5116,44,1,2,0,2
5,5116,44,0,2,0,1
5,5116,44,1,3,0,1
5,5116,44,1,4,0,1
5,5116,44,1,4,1,1
5,5117,44,1,3,0,1
5,5119,44,0,2,0,1
5,5119,44,1,3,0,3
5,5119,44,0,3,0,1
5,5120,44,1,2,0,1
5,5120,44,1,3,0,1
5,5122,44,0,3,0,1
5,5122,44,1,4,0,1
5,5124,44,1,3,0,1
5,5124,44,0,3,0,1
5,5154,44,0,3,0,3
5,5158,44,1,3,0,3
5,5158,44,0,3,0,1
5,5158,44,1,4,0,1
5,5162,44,1,3,0,1
5,5162,44,0,3,0,1
5,5166,44,1,3,0,1
5,5166,44,0,3,0,2
